"town","cl_yes_pct","charter_yes_pct","mj_yes_pct","TotalPop","PopDen","MedHouseIncome","PctYoung","PctCollege","PctFemale","PctWhite"
"maynard",0.697408950896902,0.336517512988101,0.591181364392679,10526,2189.50605546358,88667.5850275508,0.394451833555007,0.515792505302963,0.493539806194186,0.906232186965609
"medfield",0.64752533411661,0.429120296767356,0.448696107980605,12510,868.689093329249,146070.050999201,0.420623501199041,0.734098459290274,0.485291766586731,0.90519584332534
"medford",0.726030871802305,0.322310021930588,0.58097873076258,57180,9684.31689355319,79323.9889821616,0.48356068555439,0.478376026000112,0.523172437915355,0.741815320041973
"medway",0.575953923686105,0.369621903520209,0.527633627400104,13135,1222.9379921396,112439.005709935,0.43890369242482,0.555460841152089,0.529881994670727,0.890673772363913
"melrose",0.687658908664189,0.315321352421566,0.515405143134401,27787,6724.57380451732,89802.742361536,0.406736963328175,0.535623861358414,0.513945370137115,0.874185770324252
"mendon",0.474239602731223,0.369335993160445,0.522328999434709,5963,335.489567929427,121298,0.386047291631729,0.472564102564103,0.519537145732014,0.948515847727654
"merrimac",0.537978298115363,0.381832378969287,0.551384933989128,6695,791.51865105161,77481,0.340702016430171,0.463352453792225,0.537415982076176,0.97580283793876
"methuen",0.532243958573072,0.377758164165931,0.481461934292123,49043,4059.63838865224,75018.4064596375,0.443284464653467,0.295653706522074,0.511122892155863,0.68325754949738
"middleborough",0.422002122391227,0.37158381315384,0.524866785079929,24042,767.414420188103,76019.4981282755,0.403585392230264,0.291579812420805,0.497213210215456,0.938773812494801
"middleton",0.445763064751197,0.389174239431055,0.463731079221545,9514,707.078822803802,106326,0.421168803867984,0.360643415514132,0.413916333823838,0.841917174689931
"milford",0.583386428798981,0.361380554928942,0.518945634266886,28429,3186.00215815199,75902.995567906,0.437299940201906,0.356416526402581,0.511519926835274,0.810967673854163
"millbury",0.477625570776256,0.340889890171783,0.531215005599104,13431,1213.70008834606,72719.2643139007,0.397215397215398,0.34811607432354,0.484252847889211,0.921227012136103
"millis",0.580931263858093,0.383826191913096,0.519319319319319,8110,674.618195758207,97591,0.409741060419235,0.498959417273673,0.513316892725032,0.943649815043157
"millville",0.416555407209613,0.38109756097561,0.596502186133666,3218,655.943850220454,91250,0.440646364201368,0.273732718894009,0.507458048477314,0.93349906774394
"milton",0.713338690237043,0.398814029775423,0.450781102955016,27351,3284.06486472955,119518.487514168,0.447223136265585,0.615506618593876,0.533399144455413,0.729625973456181
"monson",0.458523683577783,0.350888742593812,0.576596208324254,8741,198.317815175581,72759.3166685734,0.368493307401899,0.269866717966183,0.525454753460703,0.955039469168287
"montague",0.723178137651822,0.287083523505249,0.632238942088463,8325,1085.46709104413,50736.805045045,0.391711711711711,0.274661472745912,0.538498498498498,0.887927927927928
"monterey",0.825742574257426,0.355513307984791,0.632183908045977,1235,27.3966295100941,72386,0.214574898785425,0.528100775193798,0.51255060728745,0.960323886639676
"nahant",0.606962895098488,0.411024305555556,0.535637149028078,3471,3318.6141091184,72625,0.296168251224431,0.515704894083272,0.549121290694325,0.953327571305099
"nantucket",0.686547382372432,0.532741398446171,0.63766984226144,10694,701.486208646652,89167.9094819525,0.434262203104545,0.416325287852552,0.464372545352534,0.749485692911913
"natick",0.730820325473265,0.402248465783095,0.539273995077933,35385,2976.1035370019,107315.683962131,0.413875936131129,0.674690525081492,0.51366398191324,0.812745513635722
"needham",0.760963998809878,0.442379182156134,0.451500963921785,30167,2826.85767782333,142122.334272549,0.396890642092353,0.74867496051468,0.50356349653595,0.847515497066331
"new bedford",0.667857602677997,0.418498600496902,0.573675652010757,94988,10179.7536422559,41130.0130016423,0.467911736219312,0.154942105457615,0.529540573546132,0.651861287741609
"new marlborough",0.721227621483376,0.340855106888361,0.647201946472019,1435,30.6034290711423,72321,0.251567944250871,0.449699054170249,0.502439024390245,0.963763066202091
"newbury",0.589473684210526,0.396267837541164,0.547697009386597,6905,295.679747054561,92454,0.315278783490225,0.597020776166209,0.53975380159305,0.970601013758146
"newburyport",0.703200683825625,0.394497839696676,0.550263620386643,13145,2343.40155092394,90132.6955496387,0.337086344617725,0.604454164972407,0.544161278052492,0.907797641688855
"newton",0.822393642974976,0.416573896780514,0.547267862276376,88317,5474.37335106804,137129.555498941,0.43869243746957,0.772781192077234,0.527305048858091,0.740740740740741
"norfolk",0.544019316493313,0.4220367278798,0.490462763310665,11639,781.018498949308,136432.788641636,0.394707449093565,0.513939864211748,0.397370908153621,0.847925079474182
"north adams",0.703556564510026,0.327702702702703,0.618871903004744,13326,1134.71327360368,33331.2422332283,0.397343538946421,0.240420432193457,0.522137175446495,0.89989494221822
"north andover",0.569654796015828,0.41655050057027,0.466927050522868,29705,2357.07062713405,114641.770812994,0.428244403299108,0.597639618062772,0.488133310890423,0.839589294731527
"north attleborough",0.512295382808486,0.348436246992783,0.541577967003725,28945,2375.92291510538,88143.0803593021,0.442667127310417,0.408124548710107,0.502262912420107,0.865779927448609
"north brookfield",0.390685640362225,0.323910482921084,0.570144587729582,4761,223.857641601283,70873,0.409997899600924,0.267459591338822,0.52404956941819,0.969754253308129
"north reading",0.517958640706252,0.354493818910792,0.461419240562382,15476,1191.68136492398,126224.562677694,0.383109330576376,0.509932891205172,0.488562936159214,0.896872576893254
"northampton",0.875912408759124,0.215112278726465,0.689218546334802,28534,3183.45393561156,65694.429417537,0.457909861919114,0.583123191581288,0.558141164926053,0.808684376533258
"northborough",0.632148184982596,0.384502759319743,0.49439838673538,14846,943.178263820971,107094.483699313,0.412771116799138,0.545819265294604,0.513606358615115,0.835511248821231
"northbridge",0.461517429938483,0.371582689714356,0.503875030273674,16381,1248.76609913717,73558.4436847567,0.433062694585191,0.341250799726338,0.538367621024358,0.912764788474452
"northfield",0.655239327296248,0.31986143187067,0.538505747126437,3006,87.6783136083386,63963,0.370592149035263,0.365156181258249,0.483033932135728,0.949767132401863
"norton",0.506395019807584,0.321179289509324,0.545275794266791,19409,767.556014164726,96213.2472564274,0.462414343861095,0.392633860425115,0.514091400896491,0.931475088876295
"norwell",0.536577346703929,0.417894736842105,0.454954279718183,10845,525.910589440144,116536.770677732,0.38865836791148,0.601400379548132,0.50207468879668,0.956293222683264
"norwood",0.611443093619067,0.33495082815735,0.469773703442528,29018,3523.2987878194,83863.7812392308,0.4288372734165,0.457846217447865,0.515645461437728,0.807533255220897
"oak bluffs",0.738374156904508,0.463381245722108,0.622004724940938,4647,635.899117382235,57773,0.34194103722832,0.404956268221574,0.524639552399398,0.862491930277598
"oakham",0.407303370786517,0.27965367965368,0.55,1825,87.6145541643952,85052,0.394520547945205,0.372257053291536,0.518904109589041,0.955068493150685
"orange",0.490403706154864,0.34789156626506,0.563287342531494,7709,272.322528559515,37084.3813724218,0.39123102866779,0.155941584952457,0.519911791412635,0.960825009728888
"orleans",0.639980938765785,0.504126700869953,0.492151227061685,5847,431.765807063041,57038.1646998461,0.209851205746537,0.542563283791542,0.558063964426201,0.946297246451172
"oxford",0.433734939759036,0.336816136990277,0.547670561084667,13844,873.675178710613,64301.0196475007,0.435639988442647,0.290849648790386,0.514229991331984,0.887532505056342
"palmer",0.445304066210867,0.32851445663011,0.560683199211693,12145,421.882317933491,53811.2685878963,0.436887608069165,0.260239583480329,0.517661589131329,0.942610127624537
"paxton",0.50208507089241,0.306676725763863,0.459145427286357,4849,330.068048014457,93654,0.457207671684884,0.525305987429705,0.477005568158383,0.883068673953393
"peabody",0.544597561898993,0.34438045564852,0.460296290956277,52235,4910.03743477986,68579.5715133531,0.389145209150952,0.296647371401629,0.519268689575955,0.850732267636642
"pelham",0.882775119617225,0.202460850111857,0.733405875952122,1300,51.7696613855154,91518,0.316923076923077,0.585040983606557,0.552307692307693,0.870769230769231
"pembroke",0.484823022791724,0.34728073535044,0.493172920844075,18166,941.507777969177,93569.3640317076,0.420400748651326,0.352606147020334,0.505339645491578,0.926290873059562
"pepperell",0.486141078838174,0.436404160475483,0.549408284023669,12031,699.58148332691,90055.5225667027,0.41434627213033,0.369823812581245,0.520821211869338,0.927520571856039
"petersham",0.571428571428571,0.388190954773869,0.585642317380353,2820,35.9293248663016,69893,0.337234042553191,0.280871670702179,0.527659574468086,0.942198581560284
"pittsfield",0.744041506782684,0.311141720232629,0.583788706739526,43632,2680.46543378327,50459.6755363036,0.411166116611661,0.261011396129983,0.521314631463147,0.853295746241291
"plainville",0.497819600642644,0.371104231166151,0.537685337726524,8892,808.572633516083,92014,0.389563652721547,0.420654523000927,0.526315789473684,0.934997750787224
"plymouth",0.519582245430809,0.405260533532785,0.518802358051505,58216,1153.2011503609,82642.4657310705,0.377902981998076,0.348293657736909,0.511148137968943,0.915057716091796
"plympton",0.451552795031056,0.370976849237719,0.543739279588336,2913,198.515611876873,84602,0.36525918297288,0.323083983478659,0.476484723652592,0.954685890834192
"princeton",0.568476693897165,0.405194805194805,0.553885787891799,3451,97.4605406002589,121500,0.387134164010432,0.583944580277099,0.493769921761808,0.908722109533469
"provincetown",0.909170305676856,0.431079894644425,0.761756876663709,2962,306.276545653394,42228,0.144159351789332,0.497039230199852,0.461512491559757,0.845712356515868
"quincy",0.65547350693095,0.343496086470369,0.510323626945513,93349,8372.43741362354,67465.4777233822,0.443239884733634,0.41863626528745,0.516213349901981,0.612111538420336
"randolph",0.787278270509978,0.422449543820846,0.508306797729475,33526,3602.12606983135,64284.5914215832,0.409801348207362,0.279617188871455,0.533764839229255,0.375589095030722
"raynham",0.465992130410343,0.347866174920969,0.484495616904357,13699,669.726772867224,88090.0621213227,0.433389298488941,0.355573323041667,0.526023797357471,0.870355500401489
"reading",0.619898506182546,0.317006530721045,0.448756021909853,25490,2961.4042227914,110362.120753237,0.411298548450373,0.619618600379605,0.508120831698705,0.910788544527265
"rehoboth",0.437282780410742,0.372443015780245,0.538676470588235,11914,254.138092034065,88329.9689440994,0.418415309719657,0.37868928900621,0.48422024508981,0.943595769682726
"revere",0.633167973542433,0.371018248569269,0.473041498499431,53153,12288.1352612381,53763.9167685737,0.444377551596335,0.194569536938922,0.483246477150866,0.584614226854552
"rochester",0.439935587761675,0.368327402135231,0.515758468335788,5439,161.974244216261,103081,0.378010663724949,0.420504385964913,0.478948336091193,0.920389777532635
"rockland",0.503303581778138,0.336145221569674,0.530451448040886,17725,2028.76378914857,72099.1007616361,0.420253878702397,0.267902637804903,0.487277856135402,0.922764456981664
"rockport",0.694790739091719,0.416237378940861,0.538162471864129,7167,1033.1095455317,68640.0433933305,0.316729454443979,0.481135272536527,0.573461699455839,0.957583368215432
"rowley",0.481364678899083,0.382989825202191,0.575044669446099,6145,337.520850708924,85496,0.391212367778682,0.41910060268892,0.556712774613508,0.975752644426363
"royalston",0.493690851735016,0.390602055800294,0.572916666666667,3394,61.7568702204993,68553,0.427224513847967,0.162760416666666,0.484384207424867,0.963464938126105
"rutland",0.462984185193674,0.303820870994248,0.494674313805817,8402,239.347349249758,95347,0.453344441799572,0.437157471684326,0.483337300642704,0.948940728398
"salem",0.731299603174603,0.393838662858748,0.601147174034695,39258,8102.50008187819,60228.2452239034,0.483137194966631,0.385403495649203,0.536731366855163,0.734117886800143
"salisbury",0.483044982698962,0.407328504473796,0.569165786694826,8882,611.277785562791,65287.9397658185,0.363882008556632,0.282752345079732,0.496397207836073,0.926142760639495
"sandisfield",0.572072072072072,0.350561797752809,0.658590308370044,2445,27.9919495567702,69306,0.29120654396728,0.335970464135021,0.486298568507157,0.96319018404908
"sandwich",0.50517212141767,0.4610368956743,0.459523621112606,20492,733.826699701785,89629.4376341987,0.368729260199102,0.433206029357403,0.521374194807731,0.953201249268007
"saugus",0.46562523027043,0.315108014918021,0.466853735531392,27773,3309.74584652501,81132.7697764015,0.375904655600763,0.258657041342763,0.52896698232096,0.867497209520037
"savoy",0.530259365994236,0.361538461538462,0.56763925729443,1557,25.8613375495093,55417,0.364804110468851,0.189260563380282,0.463712267180475,0.894669235709698
"scituate",0.593598978754445,0.433801868529585,0.475672054266812,18390,1081.52083955123,110793.060250136,0.364437194127243,0.567079856012241,0.517292006525286,0.957476889613921
"seekonk",0.506646358349488,0.385441214977743,0.514244828931963,14653,799.740513636997,81082.722855388,0.342728451511635,0.347623387145148,0.525353169999317,0.951955231010714
"sharon",0.745769837099317,0.370538355353974,0.52518337408313,18193,969.153751664403,134446.022151377,0.401473094047161,0.732251554045403,0.516297477051614,0.761116913098445
"sheffield",0.700734048560136,0.308615049073064,0.618602091359384,3205,67.5659600073363,68603,0.28393135725429,0.343283582089553,0.509204368174728,0.987519500780031
"sherborn",0.73639091298757,0.531947652040031,0.47860658841348,4255,269.008664947425,158250,0.391069330199765,0.805644873168988,0.521739130434782,0.897532314923619
"shirley",0.53125,0.426785714285714,0.583924349881797,7433,487.048164499911,68864,0.380869097268936,0.249429123484981,0.403471007668505,0.676711960177586
"shrewsbury",0.607450685486204,0.340924961057098,0.441053869174861,36494,2138.54123267325,101339.36304598,0.429084233024607,0.562539655734055,0.504822710582562,0.735709979722694
"shutesbury",0.87298747763864,0.232558139534884,0.749391727493917,4786,50.8642529111019,80690,0.322607605516088,0.612193056731583,0.493313832010029,0.934183033848725
"somerset",0.517197452229299,0.362486081587205,0.524347212420607,18279,2618.08359218421,70551.2486459872,0.348104382077794,0.237026415928138,0.506811094698834,0.970567317686963
"somerville",0.890064111234344,0.288267489818682,0.756117601746052,79507,22997.6816375818,81005.2507703724,0.578590564352824,0.585281385956645,0.505477505125335,0.69857999924535
"south hadley",0.613951832957646,0.31051424828038,0.516659407665505,17753,2064.87982541857,71588.0908578832,0.436038979327438,0.436161634981046,0.598265081957979,0.856812933025404
"southampton",0.507566938300349,0.295094936708861,0.5042194092827,6081,216.005973529411,90318,0.34977799703996,0.371111111111112,0.502220029600394,0.983390889656306
"southborough",0.648748841519926,0.435940660822657,0.46265664160401,9968,711.390960801482,143504.124799358,0.420345104333868,0.69902523591671,0.516352327447832,0.842596308186196
"southbridge",0.589768033047347,0.444461259079903,0.557873090481786,16824,3414.29054588043,50966.1096053257,0.453162149310509,0.174587163462556,0.511412268188303,0.619947693770803
"southwick",0.386085150571132,0.3544474393531,0.504471931493815,9650,372.777255504751,77042.0518134715,0.358134715025907,0.348658910796088,0.518238341968912,0.957512953367875
"spencer",0.426634017705783,0.355714037223865,0.534336619961944,11801,1446.42993511947,68340.1932887044,0.399711888822981,0.220932208618947,0.492415896957884,0.919667824760613
"springfield",0.778320610687023,0.414271078165491,0.574722091748865,153991,7007.82400454762,37687.150508796,0.53194017832211,0.169555807529439,0.527121714905417,0.332123305907488
"sterling",0.481297881928797,0.39768574908648,0.492332526230831,7954,259.641602668944,104187,0.368242393764143,0.499285714285715,0.509554940910234,0.911616796580337
"stockbridge",0.792592592592593,0.36115569823435,0.60441292356186,2110,92.8086374172417,56554,0.295260663507109,0.421809466746555,0.555450236966825,0.900473933649289
"stoneham",0.569214279825212,0.327180685358255,0.469815258560717,21831,3940.17468019314,83274.9769135633,0.380422335211397,0.421613935674735,0.510833218817278,0.908845220099858
"stoughton",0.630993536750338,0.328177800883806,0.508924127142146,28260,2350.05282385199,78595.3462845011,0.398089171974522,0.360506145072836,0.52618542108988,0.748796886058033
"stow",0.681967213114754,0.42603550295858,0.536585365853659,7027,443.930377594484,146799,0.400597694606518,0.677480916030535,0.539775152981357,0.921303543475167
"sturbridge",0.511102057445508,0.38342644320298,0.519020226387085,9451,309.936945509883,88980.0843297006,0.387472225161359,0.491464537825043,0.53930800973442,0.947412972172257
"sudbury",0.74537797863599,0.442488821234897,0.485938089845225,18594,795.283464956605,162208.79358933,0.388135957835861,0.785601475648732,0.508013337635796,0.858018715714747
"sutton",0.442530959752322,0.365494978479197,0.493338070705276,9208,287.344997606684,103843.146720243,0.391290182450043,0.444392074355758,0.511511728931364,0.949500434404865
"swampscott",0.680727362691737,0.413809082483781,0.533833718244804,14250,4821.13635012786,103780.291368421,0.393824561403508,0.547625234074076,0.538175438596491,0.926526315789474
"swansea",0.473549799343305,0.385753165305881,0.535031099636193,16249,1026.14097654004,76816.4817527233,0.357745092005662,0.22623846780658,0.489753215582497,0.97975260016001
"taunton",0.551678706101495,0.355091912695599,0.557258133745386,56504,2591.00912385069,59209.8477098966,0.430606682712729,0.199843682269981,0.522317004105904,0.84064844966728
"templeton",0.423552557616639,0.377296753083312,0.532998745294856,8131,255.032119266049,67515,0.383962612224818,0.1855,0.519985241667691,0.983765834460706
"tewksbury",0.472895548699868,0.373267037145364,0.491670549860205,30378,1642.50992333132,91410.8879781421,0.390809138192113,0.329793750538767,0.517841859240239,0.914872605174797
"tisbury",0.80033698399326,0.503192338387869,0.666273120818575,4072,622.965935426784,46816,0.458497053045186,0.389470131623355,0.523330058939096,0.867141453831041
"topsfield",0.569306930693069,0.437970868910095,0.428464977645306,6434,539.627470566219,128283,0.347684177805408,0.563352397712275,0.52377991917936,0.944979794839913
"townsend",0.449481865284974,0.42405310425615,0.562487889943809,9369,294.377128088991,87199.0208133205,0.423310918988152,0.338274359819431,0.515423204184011,0.952609670188921
"truro",0.75206043956044,0.420984455958549,0.63817097415507,1589,75.8277172655046,62051,0.202643171806168,0.53822629969419,0.479546884833228,0.964757709251101
"tyngsborough",0.491560842308311,0.37047673750718,0.526580778913076,12133,795.556253614583,104361.899200527,0.423225912799802,0.436679035797966,0.509601912140444,0.878101046732053
"upton",0.558162267839687,0.398814749780509,0.549011084546838,7703,357.133158788181,116250,0.412177073867324,0.494171603286834,0.496040503699857,0.899649487212774
"uxbridge",0.468336211859528,0.359385176501237,0.543591074208614,13765,947.409104290151,88437.3810388667,0.438067562658918,0.332544066078807,0.489792953142027,0.934834725753724
"wakefield",0.577269238819507,0.314409913709207,0.473544973544974,26399,3761.83938590052,91104.2262206902,0.400659115875602,0.494514207777335,0.515928633660366,0.916890791317853
"wales",0.398907103825137,0.353413654618474,0.61122244488978,4390,156.65940386096,62750,0.386332574031891,0.246653919694072,0.490888382687927,0.962870159453303
"walpole",0.543783371472159,0.359643627758057,0.433822511421847,24913,1369.23318961531,98525.2266286678,0.38558182475013,0.505104447725468,0.511740858186489,0.866977080239233
"waltham",0.695328698621783,0.342824823497289,0.546753698196284,62699,7008.45995969741,83018.1548669038,0.521108789613869,0.509040094789353,0.512017735530072,0.661254565463564
"ware",0.458302400395942,0.321574874829313,0.564340734028092,9903,555.171751909432,52524.8003635262,0.40098959911138,0.22149682219932,0.486721195597294,0.917095829546602
"wareham",0.51429396477043,0.427119863321644,0.57248771773113,18389,648.304367067483,67098.9853716896,0.407580618848224,0.224630023374576,0.510141932677144,0.841590081026701
"warren",0.416589861751152,0.339339339339339,0.565493853327681,5178,187.971841240658,51882,0.421591348010815,0.210342041475895,0.475666280417149,0.963692545384318
"watertown",0.768846907859562,0.3226113757355,0.603481839924356,33849,9489.09980223225,91871.6158527578,0.439599397323407,0.616711705353976,0.524683151644067,0.767378652249697
"wayland",0.782569282569283,0.460556425388414,0.501964987495534,13544,1192.62564223834,164729.406674542,0.352333136444182,0.824036382563731,0.51661252215003,0.81637625516834
"webster",0.465568862275449,0.391733927080434,0.551952532082241,16838,3439.4529316824,50502.6611236489,0.401888585342678,0.218408446079557,0.542819812329255,0.800688917923744
"wellesley",0.762026075228533,0.546776539020843,0.416569508264179,28909,2969.0286191683,169519.785672282,0.486180774153378,0.837946977328432,0.564114981493653,0.787574803694351
"wellfleet",0.750242483026188,0.441216522923286,0.651439013248059,3168,160.060198140508,48452,0.212121212121212,0.542418426103647,0.552714646464647,0.925189393939394
"wenham",0.638953759925269,0.481206113176373,0.466420966420966,5135,670.296071014143,99375,0.558130477117818,0.672058228871815,0.572541382667966,0.908471275559883
"west boylston",0.537745344740815,0.354823747680891,0.479392125259038,7844,669.906450426466,74208.1230239674,0.411779704232535,0.301159790021487,0.375573686894442,0.791687914329424
"west bridgewater",0.430389817024662,0.319015444015444,0.493147391199808,7044,553.905092634249,83404.6395513913,0.407580919931857,0.320940110071397,0.482964224872232,0.883446905167519
"west brookfield",0.461825947677523,0.314382896015549,0.53497346840328,3767,183.879710302285,62969,0.375099548712503,0.324228449804895,0.495354393416512,0.933634191664454
"west newbury",0.613636363636364,0.465982905982906,0.517766497461929,4484,333.357798868785,138947,0.361730597680642,0.574260643483913,0.494870651204282,0.980151650312221
"west springfield",0.507690939806171,0.323870752275194,0.482326584799203,28575,2527.97102227555,55962.5163254593,0.450568678915135,0.285972006958449,0.513910761154856,0.792580927384077
"west stockbridge",0.787335722819594,0.293103448275862,0.609234234234234,1194,64.6947399096605,69167,0.311557788944724,0.481751824817518,0.482412060301507,0.845896147403685
"westborough",0.684777571825765,0.379082177161153,0.474023912813459,18706,1110.37827893055,115747.797818882,0.446434299155351,0.635248017193088,0.511867849887736,0.687961082005774
"westfield",0.476946422318198,0.316083615454887,0.521423228977455,38683,2377.51010194651,62674.9241010263,0.431352273608562,0.316760718307627,0.506837628932606,0.864359020758473
"westford",0.624949665780784,0.416392242956458,0.477776158554357,23850,865.946309254115,134907.616142558,0.405492662473794,0.675725655883545,0.512410901467505,0.79559748427673
"westhampton",0.60655737704918,0.319034852546917,0.562443845462713,1830,67.350377846746,82788,0.37103825136612,0.354103343465046,0.522950819672132,0.947540983606557
"westminster",0.47383791676807,0.33859649122807,0.505902929602099,7480,211.113822215795,96953,0.379411764705882,0.433370660694289,0.507620320855616,0.949064171122995
"weston",0.723708564697964,0.599597273853779,0.440906307409675,11946,710.169005378729,191166.755901557,0.422484513644734,0.83695828864434,0.54578938556839,0.801942072660305
"westport",0.503772489843297,0.416184971098266,0.527879392528545,15753,414.513793517806,79975.8710721767,0.353710404367423,0.33498760118962,0.501682219259823,0.979051609217292
"westwood",0.622109485606418,0.438056944142578,0.414941785252264,15364,1584.81697734491,137764.965113252,0.372819578234834,0.683653582034422,0.504751366831554,0.882582660765426
"weymouth",0.561092952366962,0.352886566035141,0.497230579868709,55601,3648.07936356285,70326.4781568677,0.403445981187389,0.336625479436704,0.529576806172551,0.849481124440208
"whately",0.63956043956044,0.339585389930898,0.555220883534137,5029,146.347356995795,59583,0.519984092264863,0.53173190984579,0.455160071584808,0.825611453569298
"whitman",0.470678367460649,0.31314791403287,0.544802416310093,14767,2605.44343553422,75752.3378479041,0.449380375160831,0.295938527467139,0.518114715243448,0.944741653687276
"wilbraham",0.48277641594633,0.361332367849384,0.433604985618408,14516,680.247805737014,95575.8533342519,0.364012124552218,0.445964788250473,0.520184623863324,0.901625792229264
"williamsburg",0.777061855670103,0.203339296362552,0.643916913946588,3618,84.3979181591065,72778,0.338032061912659,0.461172161172161,0.533167495854063,0.974571586511885
"williamstown",0.858660371791089,0.380897583429229,0.608806096528366,7592,220.864125897223,72814.7052160169,0.537802950474184,0.62465515720669,0.54386195995785,0.78477344573235
"wilmington",0.460730785384292,0.335092008750483,0.503897763578275,23310,1515.63680629514,104476.476190476,0.432346632346632,0.381190900563043,0.4992277992278,0.907764907764908
"winchendon",0.436172809372712,0.367252747252747,0.600043878894252,8575,287.165960791226,61875,0.435102040816327,0.186474390850323,0.462157434402332,0.947638483965015
"winchester",0.681228070175439,0.415940731091753,0.427731701425236,22491,4126.07429868402,159616.615979725,0.397803565870793,0.745025553894282,0.510426392779334,0.833400026677338
"windsor",0.663135593220339,0.366920152091255,0.579150579150579,1753,28.7776845699638,70852,0.335995436394752,0.336316181953766,0.495721620079863,0.957786651454649
"winthrop",0.574192835028748,0.360539913529474,0.533403471856917,18031,11177.1594494081,64540.1826853752,0.388164827241972,0.361137615574283,0.53990349952859,0.848538627918585
"woburn",0.565073355418836,0.336648433615117,0.493320799525035,39220,3474.88601738647,86203.2815655278,0.440132585415604,0.399885153518157,0.502855685874554,0.820499745028047
"worcester",0.706920622257678,0.383358289458855,0.548195408769625,182167,7916.1352217014,47558.3642372109,0.509614803998529,0.298358421609544,0.508187542200289,0.572496665147914
"worthington",0.652503793626707,0.313253012048193,0.60952380952381,3194,31.9191554358606,64226,0.293988728866625,0.37410071942446,0.5184721352536,0.947401377582968
"wrentham",0.502909393183707,0.376016872551973,0.489670658682635,11483,594.597957486774,100937.04406514,0.420883044500566,0.479210834831288,0.505791169554994,0.964643385874771
"yarmouth",0.554593517738104,0.449206003915597,0.445341212077538,23548,1048.94636401825,59746.0890521488,0.309920163071174,0.33919779511517,0.551936470188551,0.907423135722779
